Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
123.47826668103308,123.89779649597985,121.74161080080381,121.80990600585938,63342900
120.16105765432343,121.87819629608094,119.86835967667767,121.65380096435547,92612000
122.18065274217139,124.61001915730156,122.05381347828964,124.20999908447266,76857100
124.7075655227382,124.88318279629019,122.16111877804317,122.37576293945312,79295400
122.94164921888921,124.82465387319235,122.87335402183648,124.0051040649414,63092900
124.70757079826137,125.19540319531397,123.24409593795775,123.80997467041016,72009500
123.86851440973157,124.28804417802037,123.34166255348855,123.76119232177734,56575900
123.3611810284224,124.5319579811851,122.03429651202822,122.22942352294922,94625600
122.51236771666937,122.73677048730885,121.51720801205188,121.57574462890625,71311100
122.03428414331518,122.29770632572136,120.92204391783555,121.2537612915039,67637100
121.253779962891,122.19040306312083,121.02938463288338,122.01478576660156,59278900
121.64403969713835,121.80989840712398,120.13177925202119,120.53179931640625,76229200
121.04889463757115,123.08800699874061,120.83425044759345,122.82457733154297,75169300
123.0977422579531,123.24409122711307,121.79037500565761,122.83432006835938,71057600
123.51728685562117,125.33200387040455,123.13678395621102,123.65387725830078,74403800
124.11243947005046,124.63929137968418,123.43923856713752,124.03438568115234,56877900
123.9270603510902,125.06857651400928,122.87336400291547,123.03922271728516,71186400
123.44899833208643,124.33684344114933,123.02946851727127,124.24903106689453,53522400
124.70757800792384,127.36133965538929,123.97584053546844,127.30280303955078,96906500
126.77595142885431,127.41988394107798,126.23934100200125,126.4832534790039,62746300
127.19548678307785,127.7028289556805,125.33200658203938,126.98084259033203,91815000
126.63939825744673,129.3224362930399,126.49304179588825,128.5809326171875,96721700
127.52718422485502,128.30769210804172,127.06862765550436,127.28327178955078,108953300
127.1271913132279,129.18581330080102,126.063736441913,129.0784912109375,79663300
128.91267675700027,130.81519183288202,128.41508558444835,130.71762084960938,74783600
130.51269961588608,131.04931007255976,129.98584029942936,130.44439697265625,60214200
131.1761225655203,131.36149842351492,129.69313058879897,130.1614532470703,68711000
130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700
130.1614419453381,131.95663398446408,130.10290533994575,131.49807739257812,62111300
131.51764764633526,133.16649883756983,131.0786080414317,133.01039123535156,64556100
132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,63261400
133.27380646927242,133.98602685703514,132.45424909031448,133.927490234375,52485800
134.54215013282746,136.59102140885628,134.39580856478537,136.552001953125,78852600
136.65929888430668,139.66428770082487,136.65929888430668,138.5618133544922,108181800
140.04479519196917,141.3619286538461,139.1862333107396,141.0497283935547,104911600
138.13252320539087,140.55213093920304,137.24467816832617,139.75210571289062,105575500
139.2740040435633,142.1033824089943,139.1764331121068,141.5765380859375,99890800
142.64979816390084,142.75712026323748,140.49360503622404,140.98143005371094,76299700
140.52292178911947,143.86941030408687,140.13266759549188,142.09371948242188,100827100
144.49375275658443,145.92795926693185,144.08396670742601,145.51817321777344,127050800
